Country,Year,Month,Value,Year_Month
Cyprus,2013,09 ,1468.8999999999999,2013M09 
Cyprus,2013,10 ,1445.1000000000001,2013M10 
Cyprus,2013,11 ,1464.9,2013M11 
Cyprus,2013,12 ,1463.2,2013M12 
Cyprus,2014,01 ,1453.4999999999998,2014M01 
Cyprus,2014,02 ,1456.9999999999995,2014M02 
Cyprus,2014,03 ,1485.9999999999998,2014M03 
Cyprus,2014,04 ,1434.0,2014M04 
Cyprus,2014,05 ,1424.9999999999998,2014M05 
Cyprus,2014,06 ,1443.3999999999999,2014M06 
Cyprus,2014,07 ,1431.0,2014M07 
Cyprus,2014,08 ,1423.9999999999998,2014M08 
Cyprus,2014,09 ,1407.4,2014M09 
Cyprus,2014,10 ,1384.2,2014M10 
Cyprus,2014,11 ,1446.3,2014M11 
Cyprus,2014,12 ,1443.0,2014M12 
Cyprus,2015,01 ,1476.5,2015M01 
Cyprus,2015,02 ,1476.4,2015M02 
Cyprus,2015,03 ,1440.0,2015M03 
Cyprus,2015,04 ,1329.9999999999998,2015M04 
Cyprus,2015,05 ,1292.8,2015M05 
Cyprus,2015,06 ,1298.2,2015M06 
Cyprus,2015,07 ,1318.7,2015M07 
Cyprus,2015,08 ,1292.1,2015M08 
Cyprus,2015,09 ,1233.3999999999999,2015M09 
Cyprus,2015,10 ,1135.9999999999998,2015M10 
Cyprus,2015,11 ,1145.7999999999997,2015M11 
Cyprus,2015,12 ,1136.9,2015M12 
Cyprus,2016,01 ,1139.0000000000002,2016M01 
Cyprus,2016,02 ,1149.6000000000004,2016M02 
Cyprus,2016,03 ,1135.7,2016M03 
Cyprus,2016,04 ,1089.1,2016M04 
Cyprus,2016,05 ,1076.0,2016M05 
Cyprus,2016,06 ,1103.1999999999996,2016M06 
Cyprus,2016,07 ,1149.2,2016M07 
Cyprus,2016,08 ,1148.9,2016M08 
Cyprus,2016,09 ,1134.3000000000002,2016M09 
Cyprus,2016,10 ,1114.2,2016M10 
Cyprus,2016,11 ,1151.2999999999997,2016M11 
Cyprus,2016,12 ,1150.5999999999995,2016M12 
Cyprus,2017,01 ,1110.2000000000003,2017M01 
Cyprus,2017,02 ,1107.6999999999998,2017M02 
Cyprus,2017,03 ,1079.4,2017M03 
Cyprus,2017,04 ,1023.2999999999997,2017M04 
Cyprus,2017,05 ,990.5999999999999,2017M05 
Cyprus,2017,06 ,975.0,2017M06 
Cyprus,2017,07 ,938.7,2017M07 
Cyprus,2017,08 ,928.3000000000002,2017M08 
Cyprus,2017,09 ,901.0,2017M09 
Cyprus,2017,10 ,862.8000000000001,2017M10 
Cyprus,2017,11 ,920.9000000000003,2017M11 
Cyprus,2017,12 ,935.4000000000002,2017M12 
Cyprus,2018,01 ,928.9999999999999,2018M01 
Cyprus,2018,02 ,893.4000000000001,2018M02 
Cyprus,2018,03 ,843.4000000000001,2018M03 
Cyprus,2018,04 ,737.5000000000002,2018M04 
Cyprus,2018,05 ,718.3000000000001,2018M05 
Cyprus,2018,06 ,729.5000000000001,2018M06 
Cyprus,2018,07 ,741.2,2018M07 
Cyprus,2018,08 ,735.3000000000001,2018M08 
Cyprus,2018,09 ,708.1,2018M09 
Cyprus,2018,10 ,685.1000000000001,2018M10 
Cyprus,2018,11 ,717.8000000000001,2018M11 
Cyprus,2018,12 ,717.0000000000002,2018M12 
Cyprus,2019,01 ,735.0000000000001,2019M01 
Cyprus,2019,02 ,739.6,2019M02 
Cyprus,2019,03 ,729.4000000000001,2019M03 
Cyprus,2019,04 ,656.8000000000001,2019M04 
Cyprus,2019,05 ,635.0999999999999,2019M05 
Cyprus,2019,06 ,638.3,2019M06 
Cyprus,2019,07 ,645.9999999999999,2019M07 
Cyprus,2019,08 ,628.5999999999999,2019M08 
Cyprus,2019,09 ,592.1999999999999,2019M09 
Cyprus,2019,10 ,575.0000000000001,2019M10 
Cyprus,2019,11 ,616.6000000000001,2019M11 
Cyprus,2019,12 ,599.5000000000001,2019M12 
Cyprus,2020,01 ,585.9,2020M01 
Cyprus,2020,02 ,580.3999999999999,2020M02 
Cyprus,2020,03 ,619.4999999999999,2020M03 
Cyprus,2020,04 ,800.1999999999999,2020M04 
Cyprus,2020,05 ,869.7999999999998,2020M05 
Cyprus,2020,06 ,856.3000000000001,2020M06 
Czech Republic,2010,01 ,5239.900000000001,2010M01 
Czech Republic,2010,02 ,5366.7,2010M02 
Czech Republic,2010,03 ,5141.900000000001,2010M03 
Czech Republic,2010,04 ,4911.199999999999,2010M04 
Czech Republic,2010,05 ,4907.300000000002,2010M05 
Czech Republic,2010,06 ,4754.5,2010M06 
Czech Republic,2010,07 ,4853.6,2010M07 
Czech Republic,2010,08 ,4819.299999999998,2010M08 
Czech Republic,2010,09 ,4644.5,2010M09 
Czech Republic,2010,10 ,4718.799999999999,2010M10 
Czech Republic,2010,11 ,4639.9,2010M11 
Czech Republic,2010,12 ,4646.499999999999,2010M12 
Czech Republic,2011,01 ,4696.899999999999,2011M01 
Czech Republic,2011,02 ,4736.5,2011M02 
Czech Republic,2011,03 ,4564.099999999999,2011M03 
Czech Republic,2011,04 ,4596.700000000001,2011M04 
Czech Republic,2011,05 ,4493.700000000001,2011M05 
Czech Republic,2011,06 ,4514.299999999999,2011M06 
Czech Republic,2011,07 ,4446.499999999999,2011M07 
Czech Republic,2011,08 ,4324.899999999999,2011M08 
Czech Republic,2011,09 ,4398.699999999999,2011M09 
Czech Republic,2011,10 ,4387.900000000001,2011M10 
Czech Republic,2011,11 ,4275.999999999999,2011M11 
Czech Republic,2011,12 ,4377.0999999999985,2011M12 
Czech Republic,2012,01 ,4525.5999999999985,2012M01 
Czech Republic,2012,02 ,4714.6,2012M02 
Czech Republic,2012,03 ,4652.999999999999,2012M03 
Czech Republic,2012,04 ,4629.0,2012M04 
Czech Republic,2012,05 ,4546.300000000002,2012M05 
Czech Republic,2012,06 ,4532.6,2012M06 
Czech Republic,2012,07 ,4684.800000000001,2012M07 
Czech Republic,2012,08 ,4790.6,2012M08 
Czech Republic,2012,09 ,4631.2,2012M09 
Czech Republic,2012,10 ,4851.0,2012M10 
Czech Republic,2012,11 ,4953.000000000001,2012M11 
Czech Republic,2012,12 ,4757.399999999999,2012M12 
Czech Republic,2013,01 ,4814.1,2013M01 
Czech Republic,2013,02 ,5044.099999999999,2013M02 
Czech Republic,2013,03 ,4886.100000000001,2013M03 
Czech Republic,2013,04 ,4749.799999999999,2013M04 
Czech Republic,2013,05 ,4814.0,2013M05 
Czech Republic,2013,06 ,4509.700000000001,2013M06 
Czech Republic,2013,07 ,4632.900000000001,2013M07 
Czech Republic,2013,08 ,4773.500000000001,2013M08 
Czech Republic,2013,09 ,4693.4,2013M09 
Czech Republic,2013,10 ,4493.299999999999,2013M10 
Czech Republic,2013,11 ,4655.1,2013M11 
Czech Republic,2013,12 ,4583.5,2013M12 
Czech Republic,2014,01 ,4435.9,2014M01 
Czech Republic,2014,02 ,4486.8,2014M02 
Czech Republic,2014,03 ,4487.3,2014M03 
Czech Republic,2014,04 ,4194.400000000001,2014M04 
Czech Republic,2014,05 ,4129.7,2014M05 
Czech Republic,2014,06 ,4134.4,2014M06 
Czech Republic,2014,07 ,3945.2999999999997,2014M07 
Czech Republic,2014,08 ,4133.900000000001,2014M08 
Czech Republic,2014,09 ,3921.2999999999997,2014M09 
Czech Republic,2014,10 ,3818.7000000000003,2014M10 
Czech Republic,2014,11 ,4026.7000000000007,2014M11 
Czech Republic,2014,12 ,3915.3,2014M12 
Czech Republic,2015,01 ,3963.100000000001,2015M01 
Czech Republic,2015,02 ,3971.099999999999,2015M02 
Czech Republic,2015,03 ,3835.7000000000003,2015M03 
Czech Republic,2015,04 ,3566.000000000001,2015M04 
Czech Republic,2015,05 ,3380.7999999999997,2015M05 
Czech Republic,2015,06 ,3326.7,2015M06 
Czech Republic,2015,07 ,3375.9000000000005,2015M07 
Czech Republic,2015,08 ,3259.5000000000005,2015M08 
Czech Republic,2015,09 ,3156.2999999999993,2015M09 
Czech Republic,2015,10 ,3133.8999999999996,2015M10 
Czech Republic,2015,11 ,3010.3,2015M11 
Czech Republic,2015,12 ,2994.000000000001,2015M12 
Czech Republic,2016,01 ,2998.2,2016M01 
Czech Republic,2016,02 ,2899.6000000000004,2016M02 
Czech Republic,2016,03 ,2779.7999999999997,2016M03 
Czech Republic,2016,04 ,2740.5999999999995,2016M04 
Czech Republic,2016,05 ,2655.8999999999996,2016M05 
Czech Republic,2016,06 ,2798.5999999999995,2016M06 
Czech Republic,2016,07 ,2842.8,2016M07 
Czech Republic,2016,08 ,2605.4,2016M08 
Czech Republic,2016,09 ,2641.7999999999997,2016M09 
Czech Republic,2016,10 ,2564.2999999999997,2016M10 
Czech Republic,2016,11 ,2450.1,2016M11 
Czech Republic,2016,12 ,2441.7000000000003,2016M12 
Czech Republic,2017,01 ,2397.8,2017M01 
Czech Republic,2017,02 ,2329.2000000000003,2017M02 
Czech Republic,2017,03 ,2218.3,2017M03 
Czech Republic,2017,04 ,2223.6,2017M04 
Czech Republic,2017,05 ,2016.1999999999998,2017M05 
Czech Republic,2017,06 ,1973.7,2017M06 
Czech Republic,2017,07 ,1951.5999999999997,2017M07 
Czech Republic,2017,08 ,1891.1999999999998,2017M08 
Czech Republic,2017,09 ,1821.1000000000001,2017M09 
Czech Republic,2017,10 ,1755.0999999999997,2017M10 
Czech Republic,2017,11 ,1658.8999999999999,2017M11 
Czech Republic,2017,12 ,1614.4000000000003,2017M12 
Czech Republic,2018,01 ,1676.1000000000001,2018M01 
Czech Republic,2018,02 ,1699.5,2018M02 
Czech Republic,2018,03 ,1534.3999999999996,2018M03 
Czech Republic,2018,04 ,1556.8000000000002,2018M04 
Czech Republic,2018,05 ,1539.1999999999998,2018M05 
Czech Republic,2018,06 ,1548.0,2018M06 
Czech Republic,2018,07 ,1558.5000000000002,2018M07 
Czech Republic,2018,08 ,1631.5,2018M08 
Czech Republic,2018,09 ,1497.3,2018M09 
Czech Republic,2018,10 ,1401.5,2018M10 
Czech Republic,2018,11 ,1346.1,2018M11 
Czech Republic,2018,12 ,1496.8999999999999,2018M12 
Czech Republic,2019,01 ,1455.5,2019M01 
Czech Republic,2019,02 ,1354.4999999999998,2019M02 
Czech Republic,2019,03 ,1459.3,2019M03 
Czech Republic,2019,04 ,1406.9000000000003,2019M04 
Czech Republic,2019,05 ,1398.8000000000002,2019M05 
Czech Republic,2019,06 ,1296.9,2019M06 
Czech Republic,2019,07 ,1448.6,2019M07 
Czech Republic,2019,08 ,1397.8000000000002,2019M08 
Czech Republic,2019,09 ,1442.7000000000003,2019M09 
Czech Republic,2019,10 ,1432.6000000000001,2019M10 
Czech Republic,2019,11 ,1411.6,2019M11 
Czech Republic,2019,12 ,1347.9999999999995,2019M12 
Czech Republic,2020,01 ,1410.7999999999997,2020M01 
Czech Republic,2020,02 ,1355.6,2020M02 
Czech Republic,2020,03 ,1386.1,2020M03 
Czech Republic,2020,04 ,1489.7,2020M04 
Czech Republic,2020,05 ,1629.8999999999999,2020M05 
Czech Republic,2020,06 ,1752.4,2020M06 
Denmark,2010,01 ,2834.4,2010M01 
Denmark,2010,02 ,2978.7,2010M02 
Denmark,2010,03 ,3004.2,2010M03 
Denmark,2010,04 ,2975.4,2010M04 
Denmark,2010,05 ,2926.6000000000004,2010M05 
Denmark,2010,06 ,2950.3000000000006,2010M06 
Denmark,2010,07 ,2967.2,2010M07 
Denmark,2010,08 ,2941.7000000000003,2010M08 
Denmark,2010,09 ,2937.3,2010M09 
Denmark,2010,10 ,2934.4999999999995,2010M10 
Denmark,2010,11 ,2950.1000000000004,2010M11 
Denmark,2010,12 ,3007.0,2010M12 
Denmark,2011,01 ,3033.5000000000005,2011M01 
Denmark,2011,02 ,3065.7000000000007,2011M02 
Denmark,2011,03 ,2959.0999999999995,2011M03 
Denmark,2011,04 ,2909.9999999999995,2011M04 
Denmark,2011,05 ,2842.0000000000005,2011M05 
Denmark,2011,06 ,2886.7999999999997,2011M06 
Denmark,2011,07 ,2947.2,2011M07 
Denmark,2011,08 ,2946.3,2011M08 
Denmark,2011,09 ,2965.5,2011M09 
Denmark,2011,10 ,2949.4,2011M10 
Denmark,2011,11 ,2973.5000000000005,2011M11 
Denmark,2011,12 ,2969.9000000000005,2011M12 
Denmark,2012,01 ,2990.7,2012M01 
Denmark,2012,02 ,3015.0,2012M02 
Denmark,2012,03 ,3043.2999999999997,2012M03 
Denmark,2012,04 ,3058.900000000001,2012M04 
Denmark,2012,05 ,3073.5,2012M05 
Denmark,2012,06 ,3028.5000000000005,2012M06 
Denmark,2012,07 ,2969.6999999999994,2012M07 
Denmark,2012,08 ,2957.9,2012M08 
Denmark,2012,09 ,2916.5,2012M09 
Denmark,2012,10 ,2834.8,2012M10 
Denmark,2012,11 ,2773.9999999999995,2012M11 
Denmark,2012,12 ,2832.2,2012M12 
Denmark,2013,01 ,2884.6000000000004,2013M01 
Denmark,2013,02 ,2894.4,2013M02 
Denmark,2013,03 ,2890.7000000000003,2013M03 
Denmark,2013,04 ,2796.7000000000003,2013M04 
Denmark,2013,05 ,2775.399999999999,2013M05 
Denmark,2013,06 ,2707.1,2013M06 
Denmark,2013,07 ,2772.2999999999997,2013M07 
Denmark,2013,08 ,2764.9,2013M08 
Denmark,2013,09 ,2683.0,2013M09 
Denmark,2013,10 ,2669.6,2013M10 
Denmark,2013,11 ,2628.899999999999,2013M11 
Denmark,2013,12 ,2726.2999999999997,2013M12 
Denmark,2014,01 ,2704.0999999999995,2014M01 
Denmark,2014,02 ,2704.2000000000003,2014M02 
Denmark,2014,03 ,2610.2000000000003,2014M03 
Denmark,2014,04 ,2537.1,2014M04 
Denmark,2014,05 ,2547.4,2014M05 
Denmark,2014,06 ,2574.6999999999994,2014M06 
Denmark,2014,07 ,2635.5,2014M07 
Denmark,2014,08 ,2650.2,2014M08 
Denmark,2014,09 ,2625.0000000000005,2014M09 
Denmark,2014,10 ,2568.7,2014M10 
Denmark,2014,11 ,2554.2999999999997,2014M11 
Denmark,2014,12 ,2511.3999999999996,2014M12 
Denmark,2015,01 ,2480.7999999999997,2015M01 
Denmark,2015,02 ,2478.3,2015M02 
Denmark,2015,03 ,2510.5000000000005,2015M03 
Denmark,2015,04 ,2454.0,2015M04 
Denmark,2015,05 ,2386.2000000000003,2015M05 
Denmark,2015,06 ,2366.1999999999994,2015M06 
Denmark,2015,07 ,2403.1000000000004,2015M07 
Denmark,2015,08 ,2392.7,2015M08 
Denmark,2015,09 ,2337.4,2015M09 
Denmark,2015,10 ,2299.9,2015M10 
Denmark,2015,11 ,2307.399999999999,2015M11 
Denmark,2015,12 ,2332.8999999999996,2015M12 
Denmark,2016,01 ,2351.6,2016M01 
Denmark,2016,02 ,2368.2999999999997,2016M02 
Denmark,2016,03 ,2355.0999999999995,2016M03 
Denmark,2016,04 ,2345.9,2016M04 
Denmark,2016,05 ,2310.5,2016M05 
Denmark,2016,06 ,2299.4,2016M06 
Denmark,2016,07 ,2331.7000000000007,2016M07 
Denmark,2016,08 ,2344.1000000000004,2016M08 
Denmark,2016,09 ,2363.6000000000004,2016M09 
Denmark,2016,10 ,2326.7999999999997,2016M10 
Denmark,2016,11 ,2272.2000000000003,2016M11 
Denmark,2016,12 ,2291.6,2016M12 
Denmark,2017,01 ,2367.3999999999996,2017M01 
Denmark,2017,02 ,2421.7000000000003,2017M02 
Denmark,2017,03 ,2349.9,2017M03 
Denmark,2017,04 ,2272.7,2017M04 
Denmark,2017,05 ,2264.9000000000005,2017M05 
Denmark,2017,06 ,2281.7000000000003,2017M06 
Denmark,2017,07 ,2322.3999999999996,2017M07 
Denmark,2017,08 ,2323.7,2017M08 
Denmark,2017,09 ,2262.4,2017M09 
Denmark,2017,10 ,2161.5999999999995,2017M10 
Denmark,2017,11 ,2083.6,2017M11 
Denmark,2017,12 ,2103.8,2017M12 
Denmark,2018,01 ,2046.5,2018M01 
Denmark,2018,02 ,2082.1000000000004,2018M02 
Denmark,2018,03 ,2033.6,2018M03 
Denmark,2018,04 ,2044.6000000000001,2018M04 
Denmark,2018,05 ,1999.3000000000002,2018M05 
Denmark,2018,06 ,1975.6,2018M06 
Denmark,2018,07 ,2000.4999999999995,2018M07 
Denmark,2018,08 ,1957.1999999999998,2018M08 
Denmark,2018,09 ,1964.8999999999999,2018M09 
Denmark,2018,10 ,1924.9,2018M10 
Denmark,2018,11 ,2021.0000000000002,2018M11 
Denmark,2018,12 ,2019.8,2018M12 
Denmark,2019,01 ,2089.4,2019M01 
Denmark,2019,02 ,2096.0,2019M02 
Denmark,2019,03 ,2117.6000000000004,2019M03 
Denmark,2019,04 ,2038.2000000000003,2019M04 
Denmark,2019,05 ,1923.3000000000004,2019M05 
Denmark,2019,06 ,1845.0,2019M06 
Denmark,2019,07 ,1899.5,2019M07 
Denmark,2019,08 ,1969.1000000000001,2019M08 
Denmark,2019,09 ,2056.8,2019M09 
Denmark,2019,10 ,2037.0999999999997,2019M10 
Denmark,2019,11 ,2011.1000000000001,2019M11 
Denmark,2019,12 ,1978.6000000000001,2019M12 
Denmark,2020,01 ,1835.9999999999998,2020M01 
Denmark,2020,02 ,1859.9,2020M02 
Denmark,2020,03 ,1796.0000000000002,2020M03 
Denmark,2020,04 ,1824.8,2020M04 
Denmark,2020,05 ,1948.5000000000002,2020M05 
Denmark,2020,06 ,2062.2999999999993,2020M06 
Estonia,2010,01 ,2094.2,2010M01 
Estonia,2010,02 ,2202.3999999999996,2010M02 
Estonia,2010,03 ,2258.4000000000005,2010M03 
Estonia,2010,04 ,2220.8999999999996,2010M04 
Estonia,2010,05 ,2125.1000000000004,2010M05 
Estonia,2010,06 ,2014.4999999999998,2010M06 
Estonia,2010,07 ,1885.0999999999995,2010M07 
Estonia,2010,08 ,1833.2,2010M08 
Estonia,2010,09 ,1778.5000000000002,2010M09 
Estonia,2010,10 ,1708.7,2010M10 
Estonia,2010,11 ,1590.8999999999999,2010M11 
Estonia,2010,12 ,1622.8,2010M12 
Estonia,2011,01 ,1628.0000000000002,2011M01 
Estonia,2011,02 ,1554.1,2011M02 
Estonia,2011,03 ,1544.5000000000005,2011M03 
Estonia,2011,04 ,1474.2,2011M04 
Estonia,2011,05 ,1481.9999999999998,2011M05 
Estonia,2011,06 ,1484.4,2011M06 
Estonia,2011,07 ,1389.7000000000003,2011M07 
Estonia,2011,08 ,1322.8999999999999,2011M08 
Estonia,2011,09 ,1334.3999999999999,2011M09 
Estonia,2011,10 ,1391.0999999999997,2011M10 
Estonia,2011,11 ,1359.8,2011M11 
Estonia,2011,12 ,1277.8,2011M12 
Estonia,2012,01 ,1275.2999999999997,2012M01 
Estonia,2012,02 ,1282.1,2012M02 
Estonia,2012,03 ,1292.3999999999999,2012M03 
Estonia,2012,04 ,1181.2,2012M04 
Estonia,2012,05 ,1190.6000000000004,2012M05 
Estonia,2012,06 ,1213.5,2012M06 
Estonia,2012,07 ,1198.2,2012M07 
Estonia,2012,08 ,1162.2,2012M08 
Estonia,2012,09 ,1071.7000000000003,2012M09 
Estonia,2012,10 ,1060.5,2012M10 
Estonia,2012,11 ,1077.1,2012M11 
Estonia,2012,12 ,1107.4000000000005,2012M12 
Estonia,2013,01 ,1153.2000000000003,2013M01 
Estonia,2013,02 ,1140.8,2013M02 
Estonia,2013,03 ,1066.7,2013M03 
Estonia,2013,04 ,954.6000000000001,2013M04 
Estonia,2013,05 ,935.5,2013M05 
Estonia,2013,06 ,930.8,2013M06 
Estonia,2013,07 ,923.6999999999999,2013M07 
Estonia,2013,08 ,936.3,2013M08 
Estonia,2013,09 ,967.0000000000002,2013M09 
Estonia,2013,10 ,1003.4000000000001,2013M10 
Estonia,2013,11 ,1057.3,2013M11 
Estonia,2013,12 ,1001.4999999999999,2013M12 
Estonia,2014,01 ,1023.0999999999999,2014M01 
Estonia,2014,02 ,948.1999999999999,2014M02 
Estonia,2014,03 ,926.6999999999999,2014M03 
Estonia,2014,04 ,900.4999999999997,2014M04 
Estonia,2014,05 ,828.5000000000002,2014M05 
Estonia,2014,06 ,811.9,2014M06 
Estonia,2014,07 ,833.6,2014M07 
Estonia,2014,08 ,888.3,2014M08 
Estonia,2014,09 ,845.7,2014M09 
Estonia,2014,10 ,786.6999999999999,2014M10 
Estonia,2014,11 ,755.0000000000001,2014M11 
Estonia,2014,12 ,763.9999999999999,2014M12 
Estonia,2015,01 ,761.5999999999999,2015M01 
Estonia,2015,02 ,740.8000000000002,2015M02 
Estonia,2015,03 ,773.4000000000002,2015M03 
Estonia,2015,04 ,797.7000000000002,2015M04 
Estonia,2015,05 ,741.2,2015M05 
Estonia,2015,06 ,689.0000000000001,2015M06 
Estonia,2015,07 ,629.1999999999997,2015M07 
Estonia,2015,08 ,650.8,2015M08 
Estonia,2015,09 ,682.4000000000001,2015M09 
Estonia,2015,10 ,737.8,2015M10 
Estonia,2015,11 ,803.6,2015M11 
Estonia,2015,12 ,798.8999999999996,2015M12 
Estonia,2016,01 ,794.4999999999999,2016M01 
Estonia,2016,02 ,740.3,2016M02 
Estonia,2016,03 ,774.2,2016M03 
Estonia,2016,04 ,752.2,2016M04 
Estonia,2016,05 ,762.8999999999999,2016M05 
Estonia,2016,06 ,820.1000000000001,2016M06 
Estonia,2016,07 ,830.6,2016M07 
Estonia,2016,08 ,898.8999999999996,2016M08 
Estonia,2016,09 ,825.1999999999999,2016M09 
Estonia,2016,10 ,827.3,2016M10 
Estonia,2016,11 ,792.0999999999998,2016M11 
Estonia,2016,12 ,758.2999999999998,2016M12 
Estonia,2017,01 ,706.5999999999999,2017M01 
Estonia,2017,02 ,671.9,2017M02 
Estonia,2017,03 ,690.3,2017M03 
Estonia,2017,04 ,789.5000000000001,2017M04 
Estonia,2017,05 ,834.8,2017M05 
Estonia,2017,06 ,781.9,2017M06 
Estonia,2017,07 ,694.3,2017M07 
Estonia,2017,08 ,634.5000000000001,2017M08 
Estonia,2017,09 ,668.9999999999999,2017M09 
Estonia,2017,10 ,610.4,2017M10 
Estonia,2017,11 ,608.0999999999999,2017M11 
Estonia,2017,12 ,638.8000000000001,2017M12 
Estonia,2018,01 ,752.0999999999998,2018M01 
Estonia,2018,02 ,768.5999999999998,2018M02 
Estonia,2018,03 ,680.6999999999997,2018M03 
Estonia,2018,04 ,593.3000000000001,2018M04 
Estonia,2018,05 ,583.5000000000002,2018M05 
Estonia,2018,06 ,597.8000000000001,2018M06 
Estonia,2018,07 ,632.0,2018M07 
Estonia,2018,08 ,685.0,2018M08 
Estonia,2018,09 ,737.1,2018M09 
Estonia,2018,10 ,672.2,2018M10 
Estonia,2018,11 ,556.4999999999998,2018M11 
Estonia,2018,12 ,507.90000000000003,2018M12 
Estonia,2019,01 ,502.4,2019M01 
Estonia,2019,02 ,519.4000000000001,2019M02 
Estonia,2019,03 ,478.6000000000001,2019M03 
Estonia,2019,04 ,607.0,2019M04 
Estonia,2019,05 ,635.9000000000001,2019M05 
Estonia,2019,06 ,614.4,2019M06 
Estonia,2019,07 ,549.9999999999999,2019M07 
Estonia,2019,08 ,519.9,2019M08 
Estonia,2019,09 ,514.2,2019M09 
Estonia,2019,10 ,485.50000000000006,2019M10 
Estonia,2019,11 ,514.1000000000001,2019M11 
Estonia,2019,12 ,536.0,2019M12 
Estonia,2020,01 ,568.3000000000001,2020M01 
Estonia,2020,02 ,574.8,2020M02 
Estonia,2020,03 ,592.5,2020M03 
Estonia,2020,04 ,730.8000000000001,2020M04 
Estonia,2020,05 ,867.8000000000001,2020M05 
Estonia,2020,06 ,0.0,2020M06 
Finland,2010,01 ,3190.2999999999997,2010M01 
Finland,2010,02 ,3152.8999999999996,2010M02 
Finland,2010,03 ,3129.4000000000005,2010M03 
Finland,2010,04 ,3149.5,2010M04 
Finland,2010,05 ,3344.2999999999993,2010M05 
Finland,2010,06 ,3114.399999999999,2010M06 
Finland,2010,07 ,2913.7,2010M07 
Finland,2010,08 ,2862.3999999999996,2010M08 
Finland,2010,09 ,2777.000000000001,2010M09 
Finland,2010,10 ,2812.8000000000006,2010M10 
Finland,2010,11 ,2764.9000000000005,2010M11 
Finland,2010,12 ,2849.5000000000005,2010M12 
Finland,2011,01 ,2893.7000000000003,2011M01 
Finland,2011,02 ,2921.5000000000005,2011M02 
Finland,2011,03 ,3021.4000000000005,2011M03 
Finland,2011,04 ,2886.5999999999995,2011M04 
Finland,2011,05 ,3119.6,2011M05 
Finland,2011,06 ,2931.399999999999,2011M06 
Finland,2011,07 ,2723.099999999999,2011M07 
Finland,2011,08 ,2647.7000000000003,2011M08 
Finland,2011,09 ,2666.2999999999997,2011M09 
Finland,2011,10 ,2675.7,2011M10 
Finland,2011,11 ,2583.6,2011M11 
Finland,2011,12 ,2696.3000000000006,2011M12 
Finland,2012,01 ,2742.6,2012M01 
Finland,2012,02 ,2744.5000000000005,2012M02 
Finland,2012,03 ,2863.2,2012M03 
Finland,2012,04 ,2867.9,2012M04 
Finland,2012,05 ,3067.3000000000006,2012M05 
Finland,2012,06 ,2864.6000000000004,2012M06 
Finland,2012,07 ,2735.2999999999997,2012M07 
Finland,2012,08 ,2767.4,2012M08 
Finland,2012,09 ,2723.7999999999993,2012M09 
Finland,2012,10 ,2697.3999999999996,2012M10 
Finland,2012,11 ,2747.2999999999997,2012M11 
Finland,2012,12 ,2713.4,2012M12 
Finland,2013,01 ,2944.2,2013M01 
Finland,2013,02 ,2971.8999999999996,2013M02 
Finland,2013,03 ,3000.7999999999997,2013M03 
Finland,2013,04 ,3013.1,2013M04 
Finland,2013,05 ,3281.000000000001,2013M05 
Finland,2013,06 ,2877.2000000000003,2013M06 
Finland,2013,07 ,2719.8999999999996,2013M07 
Finland,2013,08 ,2788.2999999999997,2013M08 
Finland,2013,09 ,2860.1999999999994,2013M09 
Finland,2013,10 ,2852.0999999999995,2013M10 
Finland,2013,11 ,2920.7,2013M11 
Finland,2013,12 ,2923.2,2013M12 
Finland,2014,01 ,3006.3000000000006,2014M01 
Finland,2014,02 ,3097.7000000000003,2014M02 
Finland,2014,03 ,3161.2,2014M03 
Finland,2014,04 ,3123.0000000000005,2014M04 
Finland,2014,05 ,3386.3000000000015,2014M05 
Finland,2014,06 ,3212.1000000000004,2014M06 
Finland,2014,07 ,2930.1,2014M07 
Finland,2014,08 ,2972.899999999999,2014M08 
Finland,2014,09 ,3112.7,2014M09 
Finland,2014,10 ,3143.4,2014M10 
Finland,2014,11 ,3127.0000000000005,2014M11 
Finland,2014,12 ,3209.9,2014M12 
Finland,2015,01 ,3211.2,2015M01 
Finland,2015,02 ,3399.9,2015M02 
Finland,2015,03 ,3435.4999999999986,2015M03 
Finland,2015,04 ,3473.199999999999,2015M04 
Finland,2015,05 ,3689.9,2015M05 
Finland,2015,06 ,3482.4000000000005,2015M06 
Finland,2015,07 ,3281.1000000000004,2015M07 
Finland,2015,08 ,3238.4999999999995,2015M08 
Finland,2015,09 ,3256.6,2015M09 
Finland,2015,10 ,3288.2,2015M10 
Finland,2015,11 ,3206.5,2015M11 
Finland,2015,12 ,3305.600000000001,2015M12 
Finland,2016,01 ,3304.5999999999995,2016M01 
Finland,2016,02 ,3299.3999999999996,2016M02 
Finland,2016,03 ,3390.500000000001,2016M03 
Finland,2016,04 ,3345.7000000000003,2016M04 
Finland,2016,05 ,3478.9,2016M05 
Finland,2016,06 ,3289.9000000000005,2016M06 
Finland,2016,07 ,3046.4,2016M07 
Finland,2016,08 ,2946.299999999999,2016M08 
Finland,2016,09 ,2997.2,2016M09 
Finland,2016,10 ,3059.9,2016M10 
Finland,2016,11 ,3045.6,2016M11 
Finland,2016,12 ,3014.9000000000005,2016M12 
Finland,2017,01 ,3188.3000000000006,2017M01 
Finland,2017,02 ,3193.9000000000005,2017M02 
Finland,2017,03 ,3277.9999999999995,2017M03 
